district,day,month,year,temperature(degree C),feels_like(degree C),max_temperature(degree C),minimum_temperature(degree C),humidity,precipitation,windspeed,atmospheric_pressure,UV,solar_radiation,dew_point
Shariatpur,13,6,2025,31.3,40.0,35.3,28.4,76.2,0.0,11.2,1002.5,9.0,267.4,26.5
Shariatpur,14,6,2025,30.3,38.3,33.9,28.7,79.7,0.7,13.9,1001.4,8.0,251.3,26.3
Shariatpur,15,6,2025,29.5,37.2,31.6,27.7,84.6,10.7,15.7,1000.8,5.0,142.3,26.6
Shariatpur,16,6,2025,29.3,36.0,32.1,26.9,83.7,17.4,18.4,999.7,5.0,130.0,26.1
Shariatpur,17,6,2025,27.5,32.0,29.4,26.5,92.1,13.7,22.3,998.4,3.0,59.9,26.1
Shariatpur,18,6,2025,27.7,32.7,30.0,26.1,90.8,22.2,19.4,997.7,3.0,61.7,26.1
Shariatpur,19,6,2025,28.4,33.3,29.8,27.0,82.5,5.0,24.1,999.6,6.0,169.7,25.0
Shariatpur,20,6,2025,27.9,33.4,30.0,27.0,89.8,5.2,18.4,1001.0,7.0,94.5,26.1
Shariatpur,21,6,2025,29.2,36.3,33.1,26.9,86.2,6.2,19.4,1001.2,7.0,174.1,26.6
Shariatpur,22,6,2025,29.6,37.0,33.1,27.1,83.8,13.3,19.4,1000.7,5.0,169.1,26.5
Shariatpur,23,6,2025,29.3,35.8,32.2,27.0,82.3,3.1,18.4,999.0,6.0,188.8,25.9
Shariatpur,24,6,2025,29.4,36.0,33.1,27.2,81.8,17.5,21.4,998.3,7.0,204.3,25.9
Shariatpur,25,6,2025,29.4,35.9,32.1,27.2,82.1,5.6,25.0,1000.6,6.0,188.0,25.9
Shariatpur,26,6,2025,29.1,35.6,31.1,27.6,83.3,31.7,21.4,1002.7,7.0,183.5,25.9
Shariatpur,27,6,2025,28.7,34.8,31.6,26.5,86.1,2.9,19.4,1001.9,8.0,196.3,26.1
Shariatpur,28,6,2025,28.8,35.0,31.9,26.6,85.8,3.5,21.4,999.1,5.0,130.9,26.2
Shariatpur,29,6,2025,28.9,34.9,32.0,27.0,83.2,1.4,19.4,996.5,7.0,202.6,25.7
Shariatpur,30,6,2025,29.4,35.9,32.1,27.1,81.9,8.2,24.1,997.2,7.0,197.4,25.9
Shariatpur,1,7,2025,29.4,36.0,33.1,27.2,82.5,5.4,21.4,998.8,7.0,201.7,26.0
Shariatpur,2,7,2025,28.4,34.1,31.2,26.7,87.0,4.7,23.5,999.9,6.0,205.1,25.9
Shariatpur,3,7,2025,28.3,34.0,31.3,26.4,87.2,8.6,22.2,1000.5,5.0,168.6,26.0
Shariatpur,4,7,2025,28.0,32.7,30.9,25.5,87.2,30.3,21.1,1000.2,4.0,83.9,25.6
Shariatpur,5,7,2025,28.6,34.8,31.5,26.6,86.8,12.2,18.4,998.6,5.0,129.1,26.2
Shariatpur,6,7,2025,28.0,32.6,31.0,26.0,86.8,10.5,23.5,997.8,5.0,134.0,25.6
Shariatpur,7,7,2025,27.0,30.0,28.2,26.0,89.5,16.7,22.3,997.5,2.0,63.5,25.1
Shariatpur,8,7,2025,26.3,27.0,27.7,25.9,94.8,60.5,18.4,998.2,4.0,68.8,25.4
Shariatpur,9,7,2025,25.9,26.2,27.1,25.0,94.7,53.8,23.5,1001.0,6.0,94.8,25.0
Shariatpur,10,7,2025,26.5,28.7,28.0,22.2,93.8,10.9,16.0,1002.2,4.0,94.0,25.4
Shariatpur,11,7,2025,28.5,33.5,32.0,25.0,85.8,3.6,18.6,1001.2,6.0,190.2,25.8
Shariatpur,12,7,2025,30.4,38.5,34.1,27.0,81.5,1.5,27.7,1001.0,9.0,259.5,26.7
Shariatpur,13,7,2025,29.0,35.9,33.0,27.0,85.7,14.0,15.8,1000.8,7.0,179.0,26.3
Shariatpur,14,7,2025,27.3,30.9,29.0,26.4,89.4,32.2,24.1,1001.0,2.0,46.6,25.3
Shariatpur,15,7,2025,27.1,30.2,30.4,26.0,91.1,17.7,21.6,1001.9,6.0,117.7,25.5
Shariatpur,16,7,2025,28.2,33.8,32.0,26.0,88.7,4.8,16.6,1003.6,7.0,172.5,26.1
Shariatpur,17,7,2025,28.1,34.6,30.2,27.0,93.3,6.1,9.4,1004.7,4.0,115.3,26.9
Shariatpur,18,7,2025,29.2,35.9,33.0,26.2,83.6,15.0,10.6,1003.1,8.0,221.9,26.1
Shariatpur,19,7,2025,30.0,37.9,32.7,27.1,82.3,1.4,12.4,999.6,7.0,216.9,26.5
Shariatpur,20,7,2025,29.1,36.4,30.7,28.0,85.6,9.7,9.4,999.6,5.0,159.4,26.4
Shariatpur,21,7,2025,29.9,37.8,33.6,27.5,82.6,1.6,14.2,1000.4,7.0,226.7,26.5
Shariatpur,22,7,2025,30.0,38.8,32.9,28.1,84.3,5.9,9.4,999.2,7.0,216.9,27.0
Shariatpur,23,7,2025,31.3,41.4,35.0,27.7,80.3,4.1,8.2,995.6,8.0,238.2,27.3
Shariatpur,24,7,2025,28.5,34.1,32.4,24.4,86.1,15.9,27.8,993.5,6.0,141.2,25.9
Shariatpur,25,7,2025,28.8,34.5,32.0,27.0,84.2,6.7,41.3,993.7,6.0,168.5,25.7
Shariatpur,26,7,2025,28.9,35.7,31.5,26.8,86.5,6.5,22.3,998.4,6.0,136.5,26.4
Shariatpur,27,7,2025,28.9,36.4,32.7,27.0,89.4,9.3,13.6,998.5,7.0,151.4,27.0
Shariatpur,28,7,2025,27.7,32.4,30.0,26.0,90.8,41.7,13.0,998.9,3.0,60.9,26.0
Shariatpur,29,7,2025,27.8,32.7,30.5,26.8,87.9,15.7,18.5,999.4,5.0,106.1,25.6
Shariatpur,30,7,2025,28.5,34.3,31.7,26.7,86.2,7.7,21.7,1000.8,6.0,135.7,25.9
Shariatpur,31,7,2025,27.4,31.8,29.9,26.3,91.9,40.2,21.1,1000.5,3.0,61.4,26.0
Shariatpur,1,8,2025,27.7,33.2,31.2,27.0,92.0,15.9,12.4,1000.7,5.0,131.8,26.3
Shariatpur,2,8,2025,29.5,37.5,33.0,27.6,85.6,13.9,19.2,1001.9,6.0,140.6,26.8
Shariatpur,3,8,2025,29.2,36.7,32.6,27.4,87.0,4.3,17.9,1004.9,6.0,165.1,26.7
Shariatpur,4,8,2025,28.2,34.1,31.1,26.0,90.3,8.3,11.8,1005.7,5.0,147.9,26.4
Shariatpur,5,8,2025,27.6,31.9,31.9,26.0,89.3,18.3,34.6,1005.9,6.0,145.0,25.6
Shariatpur,6,8,2025,28.5,34.0,31.4,25.9,86.6,5.5,11.2,1003.9,4.0,127.7,26.0
Shariatpur,7,8,2025,28.0,33.4,30.0,26.9,89.1,17.5,10.6,1003.2,5.0,99.4,26.0
Shariatpur,8,8,2025,26.9,29.6,28.0,26.0,89.2,38.3,14.8,1006.3,3.0,79.3,24.9
Shariatpur,9,8,2025,28.2,32.7,32.5,26.0,85.9,6.8,15.4,1007.5,7.0,165.6,25.5
